target,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
5,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343
4,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0
5,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343
24,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343
98,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045
314,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194
408,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0
223,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239
128,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537
166,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836
200,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582
198,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881
200,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537
234,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045
285,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194
585,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045
518,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045
338,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194
248,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045
201,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343
170,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194
94,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343
32,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194
12,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537
3,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642
3,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239
5,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537
21,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239
92,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239
299,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642
464,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194
240,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239
131,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537
155,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284
194,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239
82,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045
66,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0
70,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0
213,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896
454,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045
453,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642
331,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0
207,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0
157,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0
135,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896
75,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896
26,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0
11,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0
8,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0
4,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0
4,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0
15,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896
46,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0
137,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896
316,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194
171,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642
62,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194
52,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343
53,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343
74,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642
92,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0
107,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045
207,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642
322,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627
240,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627
219,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627
182,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925
132,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224
111,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925
68,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179
44,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537
16,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537
4,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836
8,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836
10,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836
25,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537
75,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537
205,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537
374,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836
229,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239
130,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239
168,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239
213,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642
228,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239
185,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194
215,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537
308,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642
446,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343
368,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642
204,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343
143,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239
74,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642
36,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836
39,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284
19,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985
18,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985
17,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985
8,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179
1,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179
1,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582
5,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582
7,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582
20,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582
20,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582
12,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284
27,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881
50,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925
30,4,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224
29,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478
41,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537
22,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284
31,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284
43,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284
39,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582
47,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582
50,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582
54,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239
36,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194
54,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239
43,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537
50,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836
33,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582
11,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284
4,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985
10,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537
22,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0
80,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239
147,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537
178,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896
240,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239
314,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194
345,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239
300,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194
290,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642
320,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343
245,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045
213,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343
153,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985
92,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0
79,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0
71,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0
37,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0
23,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0
13,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0
3,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0
3,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045
6,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0
18,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0
86,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0
227,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0
372,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0
211,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642
105,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642
128,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343
170,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239
152,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239
141,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239
168,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642
272,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642
486,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343
422,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896
238,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896
172,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896
116,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194
85,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194
52,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194
21,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642
11,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343
4,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642
6,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343
8,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239
18,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194
93,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194
254,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194
419,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537
222,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642
135,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343
117,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045
176,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896
167,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194
150,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537
186,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343
298,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642
506,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642
460,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045
313,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896
209,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0
127,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0
96,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0
72,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0
19,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0
10,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0
2,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0
2,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0
4,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0
27,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0
92,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0
251,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0
472,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0
228,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0
133,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896
144,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343
189,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642
161,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642
172,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642
187,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642
266,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045
553,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194
479,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642
282,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343
182,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343
168,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343
106,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343
57,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896
31,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896
15,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343
7,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343
5,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343
4,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896
28,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343
99,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194
292,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896
402,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896
164,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194
110,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194
120,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194
179,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194
169,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537
152,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642
162,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642
267,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194
498,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896
433,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343
252,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896
209,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045
144,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343
137,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0
95,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896
43,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0
17,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0
10,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0
8,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642
7,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896
23,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0
66,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896
245,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239
395,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582
254,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627
134,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284
162,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478
197,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925
194,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179
201,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985
237,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881
290,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881
480,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582
374,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627
196,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582
186,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836
123,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537
115,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284
89,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284
52,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582
62,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985
31,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284
8,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985
8,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284
2,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284
23,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537
34,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836
84,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284
141,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985
227,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537
238,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045
372,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642
355,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045
386,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343
343,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194
335,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239
334,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642
237,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896
204,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0
165,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0
118,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0
82,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0
85,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0
75,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0
115,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0
29,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0
9,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0
6,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0
5,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343
16,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896
28,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045
90,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896
170,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896
262,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896
320,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896
346,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0
314,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642
320,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194
306,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194
347,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239
256,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642
185,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045
151,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194
116,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045
88,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896
45,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0
50,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896
15,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0
8,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0
2,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0
3,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0
6,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0
26,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0
99,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0
311,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0
410,4,0,11,8,0,1,1,2,0.3,0.3182,1,0.0896
174,4,0,11,9,0,1,1,2,0.34,0.3333,1,0.1343
123,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343
128,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045
179,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0
189,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896
145,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642
170,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045
295,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0
528,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642
425,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045
300,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0
204,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0
139,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045
108,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896
48,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896
18,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896
11,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045
1,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0
3,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0
4,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0
18,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896
99,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0
323,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045
466,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045
191,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0
129,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896
147,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343
203,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343
196,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642
161,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045
188,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045
289,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343
499,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642
462,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343
278,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0
181,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0
182,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0
108,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0
48,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0
13,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0
10,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0
5,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0
4,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0
4,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0
28,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0
98,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0
300,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0
456,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0
219,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0
105,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045
152,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642
180,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642
167,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642
179,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642
151,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239
281,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194
485,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045
408,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045
304,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045
219,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0
161,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0
114,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0
66,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0
24,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0
11,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0
5,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0
11,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896
3,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896
23,4,0,11,5,0,4,1,2,0.36,0.3485,1,0.1343
114,4,0,11,6,0,4,1,2,0.36,0.3485,1,0.1343
272,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642
436,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896
211,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045
117,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239
108,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881
167,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582
96,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582
64,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836
